timestamp,open,high,low,close,volume
2025-05-07 01:00:00,149.04,149.54,148.06,148.34,107044.92
2025-05-07 02:00:00,148.34,148.62,146.62,146.77,146669.123
2025-05-07 03:00:00,146.78,146.83,145.43,146.24,84855.644
2025-05-07 04:00:00,146.23,146.77,145.83,146.18,49183.018
2025-05-07 05:00:00,146.18,146.26,145.43,145.55,37098.252
2025-05-07 06:00:00,145.55,146.28,145.49,146.03,50480.066
2025-05-07 07:00:00,146.03,147.32,146.02,147.27,61004.103
2025-05-07 08:00:00,147.27,147.96,146.93,147.84,96909.664
2025-05-07 09:00:00,147.85,148.29,147.54,147.85,77439.999
2025-05-07 10:00:00,147.85,147.94,147.37,147.76,44015.814
2025-05-07 11:00:00,147.77,147.84,147.46,147.59,56823.479
2025-05-07 12:00:00,147.6,147.74,146.8,147.19,118162.136
2025-05-07 13:00:00,147.19,147.43,146.33,146.86,85176.719
2025-05-07 14:00:00,146.87,147.53,145.8,146.08,87603.29
2025-05-07 15:00:00,146.08,146.34,145.43,145.75,89783.896
2025-05-07 16:00:00,145.75,146.45,145.1,146.23,90640.776
2025-05-07 17:00:00,146.23,146.65,145.15,145.67,75637.681
2025-05-07 18:00:00,145.66,147.34,144.68,146.6,212419.878
2025-05-07 19:00:00,146.6,146.87,145.13,145.77,146493.11
2025-05-07 20:00:00,145.77,146.37,145.48,146.36,39575.223
2025-05-07 21:00:00,146.37,147.88,146.17,147.33,69245.535
2025-05-07 22:00:00,147.34,147.99,147.19,147.77,131101.534
2025-05-07 23:00:00,147.77,148.35,146.99,147.32,244900.378
2025-05-08 00:00:00,147.32,148.9,147.08,148.83,93270.297
2025-05-08 01:00:00,148.83,149.99,147.93,148.12,182672.595
2025-05-08 02:00:00,148.13,150.32,148.04,149.82,155560.794
2025-05-08 03:00:00,149.82,151.19,149.57,150.87,154814.474
2025-05-08 04:00:00,150.88,151.97,150.76,150.87,357819.218
2025-05-08 05:00:00,150.87,151.33,149.97,150.16,234057.151
2025-05-08 06:00:00,150.15,150.73,150.1,150.62,69556.494
2025-05-08 07:00:00,150.63,151.95,150.55,151.57,124874.183
2025-05-08 08:00:00,151.57,153.34,151.53,152.84,176545.961
2025-05-08 09:00:00,152.85,154.89,152.53,154.64,161631.718
2025-05-08 10:00:00,154.64,155.28,154.37,154.88,191985.856
2025-05-08 11:00:00,154.87,154.97,153.71,154.57,165342.732
2025-05-08 12:00:00,154.57,155.85,154.18,154.58,182071.181
2025-05-08 13:00:00,154.57,155.67,154.49,154.97,151152.683
2025-05-08 14:00:00,154.98,158.65,154.26,157.07,458789.293
2025-05-08 15:00:00,157.07,163.18,156.93,160.24,1011500.759
2025-05-08 16:00:00,160.23,161.07,159.43,159.97,282552.977
2025-05-08 17:00:00,159.97,160.26,158.52,158.71,339710.4
2025-05-08 18:00:00,158.71,160.38,158.71,159.94,319305.271
2025-05-08 19:00:00,159.94,160.75,159.7,160.53,163018.898
2025-05-08 20:00:00,160.54,163.45,159.75,162.85,249654.604
2025-05-08 21:00:00,162.85,164.0,160.18,160.95,455812.493
2025-05-08 22:00:00,160.96,161.66,160.37,161.46,133310.608
2025-05-08 23:00:00,161.47,164.6,161.1,164.46,225611.978
2025-05-09 00:00:00,164.46,164.46,162.35,162.39,184290.039
2025-05-09 01:00:00,162.38,163.66,162.01,163.56,154011.83
2025-05-09 02:00:00,163.56,163.58,162.19,162.52,160895.668
2025-05-09 03:00:00,162.51,163.35,161.34,161.37,145645.765
2025-05-09 04:00:00,161.37,162.03,161.07,161.86,106738.796
2025-05-09 05:00:00,161.87,162.87,161.73,162.86,99929.378
2025-05-09 06:00:00,162.87,164.3,162.47,164.27,183586.982
2025-05-09 07:00:00,164.26,166.91,164.07,165.08,436283.644
2025-05-09 08:00:00,165.08,169.9,164.76,166.37,742512.137
2025-05-09 09:00:00,166.38,167.98,164.3,166.45,345755.566
2025-05-09 10:00:00,166.45,174.67,166.17,173.98,599517.607
2025-05-09 11:00:00,173.97,176.15,171.24,172.32,679855.419
2025-05-09 12:00:00,172.33,172.82,169.59,172.51,417279.31
2025-05-09 13:00:00,172.51,173.44,170.84,172.7,238850.602
2025-05-09 14:00:00,172.7,172.7,167.36,169.33,450129.435
2025-05-09 15:00:00,169.33,171.75,168.51,170.75,322012.307
2025-05-09 16:00:00,170.76,170.93,168.59,169.05,231689.925
2025-05-09 17:00:00,169.06,172.2,168.67,171.97,234115.966
2025-05-09 18:00:00,171.96,172.5,171.18,171.74,99291.628
2025-05-09 19:00:00,171.75,172.58,170.71,171.89,107896.332
2025-05-09 20:00:00,171.9,172.05,171.54,171.91,13371.62
